-BEGIN HEADER-,,,,,,,,,,,,,,,
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Climatologies ,,,,,,,,,,,,,,,
22-year Additional Solar Parameter Monthly & Annual Climatologies (July 1983 - June 2005), 30-year Meteorological and Solar Monthly & Annual Climatologies (January 1984 - December 2013) ,,,,,,,,,,,,,,
Location: Global ,,,,,,,,,,,,,,,
Value for missing model data cannot be computed or out of model availability range: -999 ,,,,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,,,,
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) ,,,,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,,,,
LAT,LON,PARAMETER,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
15.750000,-115.750000,ALLSKY_SFC_SW_DWN,4.55,5.37,6.11,6.37,6.41,6.24,6.35,6.13,5.96,5.54,4.71,4.15,5.66
16.250000,-115.750000,ALLSKY_SFC_SW_DWN,4.49,5.3,6.02,6.34,6.37,6.23,6.44,6.21,6.05,5.45,4.68,4.1,5.64
16.750000,-115.750000,ALLSKY_SFC_SW_DWN,4.49,5.3,6.02,6.34,6.37,6.23,6.44,6.21,6.05,5.45,4.68,4.1,5.64
17.250000,-115.750000,ALLSKY_SFC_SW_DWN,4.47,5.24,5.95,6.31,6.4,6.2,6.54,6.28,6.02,5.42,4.61,4.02,5.62
17.750000,-115.750000,ALLSKY_SFC_SW_DWN,4.47,5.24,5.95,6.31,6.4,6.2,6.54,6.28,6.02,5.42,4.61,4.02,5.62
18.250000,-115.750000,ALLSKY_SFC_SW_DWN,4.41,5.14,5.95,6.39,6.51,6.25,6.51,6.31,5.92,5.36,4.54,3.93,5.6
18.750000,-115.750000,ALLSKY_SFC_SW_DWN,4.41,5.14,5.95,6.39,6.51,6.25,6.51,6.31,5.92,5.36,4.54,3.93,5.6
19.250000,-115.750000,ALLSKY_SFC_SW_DWN,4.35,5.08,5.96,6.43,6.53,6.32,6.38,6.35,5.78,5.26,4.47,3.84,5.56
19.750000,-115.750000,ALLSKY_SFC_SW_DWN,4.35,5.08,5.96,6.43,6.53,6.32,6.38,6.35,5.78,5.26,4.47,3.84,5.56
20.250000,-115.750000,ALLSKY_SFC_SW_DWN,4.33,5.09,5.92,6.45,6.5,6.36,6.34,6.35,5.69,5.22,4.42,3.8,5.54
20.750000,-115.750000,ALLSKY_SFC_SW_DWN,4.33,5.09,5.92,6.45,6.5,6.36,6.34,6.35,5.69,5.22,4.42,3.8,5.54
21.250000,-115.750000,ALLSKY_SFC_SW_DWN,4.33,5.08,5.88,6.48,6.5,6.47,6.37,6.35,5.73,5.23,4.46,3.79,5.56
21.750000,-115.750000,ALLSKY_SFC_SW_DWN,4.33,5.08,5.88,6.48,6.5,6.47,6.37,6.35,5.73,5.23,4.46,3.79,5.56
22.250000,-115.750000,ALLSKY_SFC_SW_DWN,4.31,5.07,5.87,6.52,6.51,6.47,6.43,6.31,5.7,5.22,4.43,3.81,5.55
22.750000,-115.750000,ALLSKY_SFC_SW_DWN,4.31,5.07,5.87,6.52,6.51,6.47,6.43,6.31,5.7,5.22,4.43,3.81,5.55
23.250000,-115.750000,ALLSKY_SFC_SW_DWN,4.29,5.03,5.9,6.6,6.59,6.46,6.49,6.37,5.73,5.21,4.43,3.84,5.58
23.750000,-115.750000,ALLSKY_SFC_SW_DWN,4.29,5.03,5.9,6.6,6.59,6.46,6.49,6.37,5.73,5.21,4.43,3.84,5.58
24.250000,-115.750000,ALLSKY_SFC_SW_DWN,4.25,5,5.88,6.65,6.6,6.44,6.56,6.42,5.77,5.17,4.41,3.81,5.58
24.750000,-115.750000,ALLSKY_SFC_SW_DWN,4.25,5,5.88,6.65,6.6,6.44,6.56,6.42,5.77,5.17,4.41,3.81,5.58
25.250000,-115.750000,ALLSKY_SFC_SW_DWN,4.19,4.96,5.88,6.71,6.59,6.42,6.59,6.49,5.77,5.09,4.38,3.79,5.57
25.750000,-115.750000,ALLSKY_SFC_SW_DWN,4.19,4.96,5.88,6.71,6.59,6.42,6.59,6.49,5.77,5.09,4.38,3.79,5.57
26.250000,-115.750000,ALLSKY_SFC_SW_DWN,4.11,4.88,5.9,6.77,6.55,6.38,6.59,6.51,5.8,5.02,4.33,3.77,5.55
26.750000,-115.750000,ALLSKY_SFC_SW_DWN,4.11,4.88,5.9,6.77,6.55,6.38,6.59,6.51,5.8,5.02,4.33,3.77,5.55
27.250000,-115.750000,ALLSKY_SFC_SW_DWN,4,4.83,5.8,6.71,6.43,6.15,6.43,6.34,5.74,4.89,4.25,3.68,5.44
27.750000,-115.750000,ALLSKY_SFC_SW_DWN,4,4.83,5.8,6.71,6.43,6.15,6.43,6.34,5.74,4.89,4.25,3.68,5.44
28.250000,-115.750000,ALLSKY_SFC_SW_DWN,3.91,4.77,5.7,6.64,6.23,5.83,6.12,6.02,5.59,4.72,4.2,3.61,5.28
28.750000,-115.750000,ALLSKY_SFC_SW_DWN,3.91,4.77,5.7,6.64,6.23,5.83,6.12,6.02,5.59,4.72,4.2,3.61,5.28
29.250000,-115.750000,ALLSKY_SFC_SW_DWN,3.77,4.63,5.61,6.62,6.33,6,6.2,6.03,5.55,4.68,4.07,3.49,5.25
29.750000,-115.750000,ALLSKY_SFC_SW_DWN,3.77,4.63,5.61,6.62,6.33,6,6.2,6.03,5.55,4.68,4.07,3.49,5.25
30.250000,-115.750000,ALLSKY_SFC_SW_DWN,3.54,4.35,5.43,6.67,6.8,6.69,6.46,6.03,5.47,4.54,3.84,3.27,5.26
30.750000,-115.750000,ALLSKY_SFC_SW_DWN,3.54,4.35,5.43,6.67,6.8,6.69,6.46,6.03,5.47,4.54,3.84,3.27,5.26
31.250000,-115.750000,ALLSKY_SFC_SW_DWN,3.39,4.18,5.45,6.64,7.18,7.21,6.74,6.15,5.58,4.6,3.7,3.13,5.33
31.750000,-115.750000,ALLSKY_SFC_SW_DWN,3.39,4.18,5.45,6.64,7.18,7.21,6.74,6.15,5.58,4.6,3.7,3.13,5.33
32.250000,-115.750000,ALLSKY_SFC_SW_DWN,3.13,3.93,5.33,6.46,7.28,7.54,6.93,6.29,5.53,4.46,3.48,2.91,5.27
32.750000,-115.750000,ALLSKY_SFC_SW_DWN,3.13,3.93,5.33,6.46,7.28,7.54,6.93,6.29,5.53,4.46,3.48,2.91,5.27
14.750000,-115.250000,ALLSKY_SFC_SW_DWN,4.6,5.44,6.24,6.41,6.47,6.31,6.1,5.95,5.82,5.5,4.75,4.24,5.65
15.250000,-115.250000,ALLSKY_SFC_SW_DWN,4.55,5.37,6.11,6.37,6.41,6.24,6.35,6.13,5.96,5.54,4.71,4.15,5.66
15.750000,-115.250000,ALLSKY_SFC_SW_DWN,4.55,5.37,6.11,6.37,6.41,6.24,6.35,6.13,5.96,5.54,4.71,4.15,5.66
16.250000,-115.250000,ALLSKY_SFC_SW_DWN,4.49,5.3,6.02,6.34,6.37,6.23,6.44,6.21,6.05,5.45,4.68,4.1,5.64
16.750000,-115.250000,ALLSKY_SFC_SW_DWN,4.49,5.3,6.02,6.34,6.37,6.23,6.44,6.21,6.05,5.45,4.68,4.1,5.64
17.250000,-115.250000,ALLSKY_SFC_SW_DWN,4.47,5.24,5.95,6.31,6.4,6.2,6.54,6.28,6.02,5.42,4.61,4.02,5.62
17.750000,-115.250000,ALLSKY_SFC_SW_DWN,4.47,5.24,5.95,6.31,6.4,6.2,6.54,6.28,6.02,5.42,4.61,4.02,5.62
18.250000,-115.250000,ALLSKY_SFC_SW_DWN,4.41,5.14,5.95,6.39,6.51,6.25,6.51,6.31,5.92,5.36,4.54,3.93,5.6
18.750000,-115.250000,ALLSKY_SFC_SW_DWN,4.41,5.14,5.95,6.39,6.51,6.25,6.51,6.31,5.92,5.36,4.54,3.93,5.6
19.250000,-115.250000,ALLSKY_SFC_SW_DWN,4.35,5.08,5.96,6.43,6.53,6.32,6.38,6.35,5.78,5.26,4.47,3.84,5.56
19.750000,-115.250000,ALLSKY_SFC_SW_DWN,4.35,5.08,5.96,6.43,6.53,6.32,6.38,6.35,5.78,5.26,4.47,3.84,5.56
20.250000,-115.250000,ALLSKY_SFC_SW_DWN,4.33,5.09,5.92,6.45,6.5,6.36,6.34,6.35,5.69,5.22,4.42,3.8,5.54
20.750000,-115.250000,ALLSKY_SFC_SW_DWN,4.33,5.09,5.92,6.45,6.5,6.36,6.34,6.35,5.69,5.22,4.42,3.8,5.54
21.250000,-115.250000,ALLSKY_SFC_SW_DWN,4.33,5.08,5.88,6.48,6.5,6.47,6.37,6.35,5.73,5.23,4.46,3.79,5.56
21.750000,-115.250000,ALLSKY_SFC_SW_DWN,4.33,5.08,5.88,6.48,6.5,6.47,6.37,6.35,5.73,5.23,4.46,3.79,5.56
22.250000,-115.250000,ALLSKY_SFC_SW_DWN,4.31,5.07,5.87,6.52,6.51,6.47,6.43,6.31,5.7,5.22,4.43,3.81,5.55
22.750000,-115.250000,ALLSKY_SFC_SW_DWN,4.31,5.07,5.87,6.52,6.51,6.47,6.43,6.31,5.7,5.22,4.43,3.81,5.55
23.250000,-115.250000,ALLSKY_SFC_SW_DWN,4.29,5.03,5.9,6.6,6.59,6.46,6.49,6.37,5.73,5.21,4.43,3.84,5.58
23.750000,-115.250000,ALLSKY_SFC_SW_DWN,4.29,5.03,5.9,6.6,6.59,6.46,6.49,6.37,5.73,5.21,4.43,3.84,5.58
24.250000,-115.250000,ALLSKY_SFC_SW_DWN,4.25,5,5.88,6.65,6.6,6.44,6.56,6.42,5.77,5.17,4.41,3.81,5.58
24.750000,-115.250000,ALLSKY_SFC_SW_DWN,4.25,5,5.88,6.65,6.6,6.44,6.56,6.42,5.77,5.17,4.41,3.81,5.58
25.250000,-115.250000,ALLSKY_SFC_SW_DWN,4.19,4.96,5.88,6.71,6.59,6.42,6.59,6.49,5.77,5.09,4.38,3.79,5.57
25.750000,-115.250000,ALLSKY_SFC_SW_DWN,4.19,4.96,5.88,6.71,6.59,6.42,6.59,6.49,5.77,5.09,4.38,3.79,5.57
26.250000,-115.250000,ALLSKY_SFC_SW_DWN,4.11,4.88,5.9,6.77,6.55,6.38,6.59,6.51,5.8,5.02,4.33,3.77,5.55
26.750000,-115.250000,ALLSKY_SFC_SW_DWN,4.11,4.88,5.9,6.77,6.55,6.38,6.59,6.51,5.8,5.02,4.33,3.77,5.55
27.250000,-115.250000,ALLSKY_SFC_SW_DWN,4,4.83,5.8,6.71,6.43,6.15,6.43,6.34,5.74,4.89,4.25,3.68,5.44
27.750000,-115.250000,ALLSKY_SFC_SW_DWN,4,4.83,5.8,6.71,6.43,6.15,6.43,6.34,5.74,4.89,4.25,3.68,5.44
28.250000,-115.250000,ALLSKY_SFC_SW_DWN,3.91,4.77,5.7,6.64,6.23,5.83,6.12,6.02,5.59,4.72,4.2,3.61,5.28
28.750000,-115.250000,ALLSKY_SFC_SW_DWN,3.91,4.77,5.7,6.64,6.23,5.83,6.12,6.02,5.59,4.72,4.2,3.61,5.28
29.250000,-115.250000,ALLSKY_SFC_SW_DWN,3.77,4.63,5.61,6.62,6.33,6,6.2,6.03,5.55,4.68,4.07,3.49,5.25
29.750000,-115.250000,ALLSKY_SFC_SW_DWN,3.77,4.63,5.61,6.62,6.33,6,6.2,6.03,5.55,4.68,4.07,3.49,5.25
30.250000,-115.250000,ALLSKY_SFC_SW_DWN,3.54,4.35,5.43,6.67,6.8,6.69,6.46,6.03,5.47,4.54,3.84,3.27,5.26
30.750000,-115.250000,ALLSKY_SFC_SW_DWN,3.54,4.35,5.43,6.67,6.8,6.69,6.46,6.03,5.47,4.54,3.84,3.27,5.26
31.250000,-115.250000,ALLSKY_SFC_SW_DWN,3.39,4.18,5.45,6.64,7.18,7.21,6.74,6.15,5.58,4.6,3.7,3.13,5.33
31.750000,-115.250000,ALLSKY_SFC_SW_DWN,3.39,4.18,5.45,6.64,7.18,7.21,6.74,6.15,5.58,4.6,3.7,3.13,5.33
32.250000,-115.250000,ALLSKY_SFC_SW_DWN,3.13,3.93,5.33,6.46,7.28,7.54,6.93,6.29,5.53,4.46,3.48,2.91,5.27
32.750000,-115.250000,ALLSKY_SFC_SW_DWN,3.13,3.93,5.33,6.46,7.28,7.54,6.93,6.29,5.53,4.46,3.48,2.91,5.27
14.750000,-114.750000,ALLSKY_SFC_SW_DWN,4.65,5.54,6.3,6.45,6.5,6.29,6.13,6.01,5.8,5.5,4.8,4.28,5.69
15.250000,-114.750000,ALLSKY_SFC_SW_DWN,4.62,5.47,6.19,6.43,6.5,6.3,6.36,6.17,5.88,5.47,4.77,4.24,5.7
15.750000,-114.750000,ALLSKY_SFC_SW_DWN,4.62,5.47,6.19,6.43,6.5,6.3,6.36,6.17,5.88,5.47,4.77,4.24,5.7
16.250000,-114.750000,ALLSKY_SFC_SW_DWN,4.57,5.4,6.12,6.43,6.49,6.3,6.53,6.25,5.96,5.49,4.77,4.16,5.71
16.750000,-114.750000,ALLSKY_SFC_SW_DWN,4.57,5.4,6.12,6.43,6.49,6.3,6.53,6.25,5.96,5.49,4.77,4.16,5.71
17.250000,-114.750000,ALLSKY_SFC_SW_DWN,4.52,5.33,6.05,6.43,6.53,6.29,6.59,6.34,6,5.47,4.69,4.07,5.69
17.750000,-114.750000,ALLSKY_SFC_SW_DWN,4.52,5.33,6.05,6.43,6.53,6.29,6.59,6.34,6,5.47,4.69,4.07,5.69
18.250000,-114.750000,ALLSKY_SFC_SW_DWN,4.46,5.25,6.05,6.43,6.58,6.36,6.58,6.41,5.93,5.43,4.61,3.99,5.67
18.750000,-114.750000,ALLSKY_SFC_SW_DWN,4.46,5.25,6.05,6.43,6.58,6.36,6.58,6.41,5.93,5.43,4.61,3.99,5.67
19.250000,-114.750000,ALLSKY_SFC_SW_DWN,4.41,5.18,6.06,6.5,6.65,6.46,6.51,6.49,5.85,5.36,4.54,3.92,5.66
19.750000,-114.750000,ALLSKY_SFC_SW_DWN,4.41,5.18,6.06,6.5,6.65,6.46,6.51,6.49,5.85,5.36,4.54,3.92,5.66
20.250000,-114.750000,ALLSKY_SFC_SW_DWN,4.4,5.16,6.04,6.58,6.67,6.51,6.53,6.54,5.78,5.3,4.51,3.88,5.66
20.750000,-114.750000,ALLSKY_SFC_SW_DWN,4.4,5.16,6.04,6.58,6.67,6.51,6.53,6.54,5.78,5.3,4.51,3.88,5.66
21.250000,-114.750000,ALLSKY_SFC_SW_DWN,4.41,5.15,6.03,6.65,6.68,6.6,6.58,6.54,5.8,5.33,4.51,3.85,5.68
21.750000,-114.750000,ALLSKY_SFC_SW_DWN,4.41,5.15,6.03,6.65,6.68,6.6,6.58,6.54,5.8,5.33,4.51,3.85,5.68
22.250000,-114.750000,ALLSKY_SFC_SW_DWN,4.39,5.15,6,6.69,6.72,6.66,6.67,6.51,5.8,5.38,4.54,3.9,5.7
22.750000,-114.750000,ALLSKY_SFC_SW_DWN,4.39,5.15,6,6.69,6.72,6.66,6.67,6.51,5.8,5.38,4.54,3.9,5.7
23.250000,-114.750000,ALLSKY_SFC_SW_DWN,4.34,5.07,6.01,6.75,6.78,6.64,6.74,6.52,5.89,5.37,4.5,3.89,5.71
23.750000,-114.750000,ALLSKY_SFC_SW_DWN,4.34,5.07,6.01,6.75,6.78,6.64,6.74,6.52,5.89,5.37,4.5,3.89,5.71
24.250000,-114.750000,ALLSKY_SFC_SW_DWN,4.29,5.07,6.01,6.79,6.81,6.64,6.82,6.65,5.94,5.33,4.51,3.87,5.73
24.750000,-114.750000,ALLSKY_SFC_SW_DWN,4.29,5.07,6.01,6.79,6.81,6.64,6.82,6.65,5.94,5.33,4.51,3.87,5.73
25.250000,-114.750000,ALLSKY_SFC_SW_DWN,4.26,5.04,6.03,6.88,6.89,6.74,6.91,6.79,6.01,5.25,4.49,3.88,5.76
25.750000,-114.750000,ALLSKY_SFC_SW_DWN,4.26,5.04,6.03,6.88,6.89,6.74,6.91,6.79,6.01,5.25,4.49,3.88,5.76
26.250000,-114.750000,ALLSKY_SFC_SW_DWN,4.21,5.01,6.1,7.02,7.07,6.99,7.1,6.92,6.15,5.23,4.45,3.88,5.84
26.750000,-114.750000,ALLSKY_SFC_SW_DWN,4.21,5.01,6.1,7.02,7.07,6.99,7.1,6.92,6.15,5.23,4.45,3.88,5.84
27.250000,-114.750000,ALLSKY_SFC_SW_DWN,3.98,4.81,5.93,6.87,7.05,7.02,7.01,6.72,5.98,4.96,4.22,3.68,5.69
27.750000,-114.750000,ALLSKY_SFC_SW_DWN,3.98,4.81,5.93,6.87,7.05,7.02,7.01,6.72,5.98,4.96,4.22,3.68,5.69
28.250000,-114.750000,ALLSKY_SFC_SW_DWN,3.97,4.83,5.82,6.71,6.67,6.35,6.52,6.25,5.77,4.86,4.21,3.66,5.47
28.750000,-114.750000,ALLSKY_SFC_SW_DWN,3.97,4.83,5.82,6.71,6.67,6.35,6.52,6.25,5.77,4.86,4.21,3.66,5.47
29.250000,-114.750000,ALLSKY_SFC_SW_DWN,3.64,4.51,5.72,6.74,7.15,7.13,6.79,6.22,5.7,4.69,3.93,3.38,5.47
29.750000,-114.750000,ALLSKY_SFC_SW_DWN,3.64,4.51,5.72,6.74,7.15,7.13,6.79,6.22,5.7,4.69,3.93,3.38,5.47
30.250000,-114.750000,ALLSKY_SFC_SW_DWN,3.29,4.13,5.55,6.79,7.46,7.63,7.04,6.39,5.73,4.72,3.66,3.06,5.45
30.750000,-114.750000,ALLSKY_SFC_SW_DWN,3.29,4.13,5.55,6.79,7.46,7.63,7.04,6.39,5.73,4.72,3.66,3.06,5.45
31.250000,-114.750000,ALLSKY_SFC_SW_DWN,3.24,4.02,5.33,6.4,6.96,6.98,6.38,5.75,5.28,4.43,3.52,2.98,5.11
31.750000,-114.750000,ALLSKY_SFC_SW_DWN,3.24,4.02,5.33,6.4,6.96,6.98,6.38,5.75,5.28,4.43,3.52,2.98,5.11
32.250000,-114.750000,ALLSKY_SFC_SW_DWN,3.25,4.09,5.35,6.45,7.44,7.74,7.04,6.18,5.33,4.41,3.52,2.98,5.32
32.750000,-114.750000,ALLSKY_SFC_SW_DWN,3.25,4.09,5.35,6.45,7.44,7.74,7.04,6.18,5.33,4.41,3.52,2.98,5.32
14.750000,-114.250000,ALLSKY_SFC_SW_DWN,4.65,5.54,6.3,6.45,6.5,6.29,6.13,6.01,5.8,5.5,4.8,4.28,5.69
15.250000,-114.250000,ALLSKY_SFC_SW_DWN,4.62,5.47,6.19,6.43,6.5,6.3,6.36,6.17,5.88,5.47,4.77,4.24,5.7
15.750000,-114.250000,ALLSKY_SFC_SW_DWN,4.62,5.47,6.19,6.43,6.5,6.3,6.36,6.17,5.88,5.47,4.77,4.24,5.7
16.250000,-114.250000,ALLSKY_SFC_SW_DWN,4.57,5.4,6.12,6.43,6.49,6.3,6.53,6.25,5.96,5.49,4.77,4.16,5.71
16.750000,-114.250000,ALLSKY_SFC_SW_DWN,4.57,5.4,6.12,6.43,6.49,6.3,6.53,6.25,5.96,5.49,4.77,4.16,5.71
17.250000,-114.250000,ALLSKY_SFC_SW_DWN,4.52,5.33,6.05,6.43,6.53,6.29,6.59,6.34,6,5.47,4.69,4.07,5.69
17.750000,-114.250000,ALLSKY_SFC_SW_DWN,4.52,5.33,6.05,6.43,6.53,6.29,6.59,6.34,6,5.47,4.69,4.07,5.69
18.250000,-114.250000,ALLSKY_SFC_SW_DWN,4.46,5.25,6.05,6.43,6.58,6.36,6.58,6.41,5.93,5.43,4.61,3.99,5.67
18.750000,-114.250000,ALLSKY_SFC_SW_DWN,4.46,5.25,6.05,6.43,6.58,6.36,6.58,6.41,5.93,5.43,4.61,3.99,5.67
19.250000,-114.250000,ALLSKY_SFC_SW_DWN,4.41,5.18,6.06,6.5,6.65,6.46,6.51,6.49,5.85,5.36,4.54,3.92,5.66
19.750000,-114.250000,ALLSKY_SFC_SW_DWN,4.41,5.18,6.06,6.5,6.65,6.46,6.51,6.49,5.85,5.36,4.54,3.92,5.66
20.250000,-114.250000,ALLSKY_SFC_SW_DWN,4.4,5.16,6.04,6.58,6.67,6.51,6.53,6.54,5.78,5.3,4.51,3.88,5.66
20.750000,-114.250000,ALLSKY_SFC_SW_DWN,4.4,5.16,6.04,6.58,6.67,6.51,6.53,6.54,5.78,5.3,4.51,3.88,5.66
21.250000,-114.250000,ALLSKY_SFC_SW_DWN,4.41,5.15,6.03,6.65,6.68,6.6,6.58,6.54,5.8,5.33,4.51,3.85,5.68
21.750000,-114.250000,ALLSKY_SFC_SW_DWN,4.41,5.15,6.03,6.65,6.68,6.6,6.58,6.54,5.8,5.33,4.51,3.85,5.68
22.250000,-114.250000,ALLSKY_SFC_SW_DWN,4.39,5.15,6,6.69,6.72,6.66,6.67,6.51,5.8,5.38,4.54,3.9,5.7
22.750000,-114.250000,ALLSKY_SFC_SW_DWN,4.39,5.15,6,6.69,6.72,6.66,6.67,6.51,5.8,5.38,4.54,3.9,5.7
23.250000,-114.250000,ALLSKY_SFC_SW_DWN,4.34,5.07,6.01,6.75,6.78,6.64,6.74,6.52,5.89,5.37,4.5,3.89,5.71
23.750000,-114.250000,ALLSKY_SFC_SW_DWN,4.34,5.07,6.01,6.75,6.78,6.64,6.74,6.52,5.89,5.37,4.5,3.89,5.71
24.250000,-114.250000,ALLSKY_SFC_SW_DWN,4.29,5.07,6.01,6.79,6.81,6.64,6.82,6.65,5.94,5.33,4.51,3.87,5.73
24.750000,-114.250000,ALLSKY_SFC_SW_DWN,4.29,5.07,6.01,6.79,6.81,6.64,6.82,6.65,5.94,5.33,4.51,3.87,5.73
25.250000,-114.250000,ALLSKY_SFC_SW_DWN,4.26,5.04,6.03,6.88,6.89,6.74,6.91,6.79,6.01,5.25,4.49,3.88,5.76
25.750000,-114.250000,ALLSKY_SFC_SW_DWN,4.26,5.04,6.03,6.88,6.89,6.74,6.91,6.79,6.01,5.25,4.49,3.88,5.76
26.250000,-114.250000,ALLSKY_SFC_SW_DWN,4.21,5.01,6.1,7.02,7.07,6.99,7.1,6.92,6.15,5.23,4.45,3.88,5.84
26.750000,-114.250000,ALLSKY_SFC_SW_DWN,4.21,5.01,6.1,7.02,7.07,6.99,7.1,6.92,6.15,5.23,4.45,3.88,5.84
27.250000,-114.250000,ALLSKY_SFC_SW_DWN,3.98,4.81,5.93,6.87,7.05,7.02,7.01,6.72,5.98,4.96,4.22,3.68,5.69
27.750000,-114.250000,ALLSKY_SFC_SW_DWN,3.98,4.81,5.93,6.87,7.05,7.02,7.01,6.72,5.98,4.96,4.22,3.68,5.69
28.250000,-114.250000,ALLSKY_SFC_SW_DWN,3.97,4.83,5.82,6.71,6.67,6.35,6.52,6.25,5.77,4.86,4.21,3.66,5.47
28.750000,-114.250000,ALLSKY_SFC_SW_DWN,3.97,4.83,5.82,6.71,6.67,6.35,6.52,6.25,5.77,4.86,4.21,3.66,5.47
29.250000,-114.250000,ALLSKY_SFC_SW_DWN,3.64,4.51,5.72,6.74,7.15,7.13,6.79,6.22,5.7,4.69,3.93,3.38,5.47
29.750000,-114.250000,ALLSKY_SFC_SW_DWN,3.64,4.51,5.72,6.74,7.15,7.13,6.79,6.22,5.7,4.69,3.93,3.38,5.47
30.250000,-114.250000,ALLSKY_SFC_SW_DWN,3.29,4.13,5.55,6.79,7.46,7.63,7.04,6.39,5.73,4.72,3.66,3.06,5.45
30.750000,-114.250000,ALLSKY_SFC_SW_DWN,3.29,4.13,5.55,6.79,7.46,7.63,7.04,6.39,5.73,4.72,3.66,3.06,5.45
31.250000,-114.250000,ALLSKY_SFC_SW_DWN,3.24,4.02,5.33,6.4,6.96,6.98,6.38,5.75,5.28,4.43,3.52,2.98,5.11
31.750000,-114.250000,ALLSKY_SFC_SW_DWN,3.24,4.02,5.33,6.4,6.96,6.98,6.38,5.75,5.28,4.43,3.52,2.98,5.11
32.250000,-114.250000,ALLSKY_SFC_SW_DWN,3.25,4.09,5.35,6.45,7.44,7.74,7.04,6.18,5.33,4.41,3.52,2.98,5.32
32.750000,-114.250000,ALLSKY_SFC_SW_DWN,3.25,4.09,5.35,6.45,7.44,7.74,7.04,6.18,5.33,4.41,3.52,2.98,5.32
14.750000,-113.750000,ALLSKY_SFC_SW_DWN,4.68,5.64,6.37,6.53,6.51,6.27,6.09,5.95,5.73,5.48,4.82,4.33,5.7
15.250000,-113.750000,ALLSKY_SFC_SW_DWN,4.68,5.58,6.28,6.54,6.54,6.28,6.37,6.18,5.89,5.49,4.84,4.32,5.75
15.750000,-113.750000,ALLSKY_SFC_SW_DWN,4.68,5.58,6.28,6.54,6.54,6.28,6.37,6.18,5.89,5.49,4.84,4.32,5.75
16.250000,-113.750000,ALLSKY_SFC_SW_DWN,4.63,5.49,6.21,6.54,6.59,6.32,6.54,6.29,5.93,5.55,4.86,4.23,5.76
16.750000,-113.750000,ALLSKY_SFC_SW_DWN,4.63,5.49,6.21,6.54,6.59,6.32,6.54,6.29,5.93,5.55,4.86,4.23,5.76
17.250000,-113.750000,ALLSKY_SFC_SW_DWN,4.57,5.43,6.14,6.59,6.67,6.37,6.65,6.39,5.96,5.53,4.76,4.14,5.77
17.750000,-113.750000,ALLSKY_SFC_SW_DWN,4.57,5.43,6.14,6.59,6.67,6.37,6.65,6.39,5.96,5.53,4.76,4.14,5.77
18.250000,-113.750000,ALLSKY_SFC_SW_DWN,4.52,5.34,6.14,6.6,6.73,6.45,6.66,6.52,5.9,5.47,4.68,4.05,5.76
18.750000,-113.750000,ALLSKY_SFC_SW_DWN,4.52,5.34,6.14,6.6,6.73,6.45,6.66,6.52,5.9,5.47,4.68,4.05,5.76
19.250000,-113.750000,ALLSKY_SFC_SW_DWN,4.5,5.28,6.18,6.63,6.82,6.62,6.67,6.59,5.87,5.46,4.62,4,5.77
19.750000,-113.750000,ALLSKY_SFC_SW_DWN,4.5,5.28,6.18,6.63,6.82,6.62,6.67,6.59,5.87,5.46,4.62,4,5.77
20.250000,-113.750000,ALLSKY_SFC_SW_DWN,4.49,5.3,6.2,6.71,6.86,6.7,6.75,6.63,5.86,5.43,4.58,3.99,5.79
20.750000,-113.750000,ALLSKY_SFC_SW_DWN,4.49,5.3,6.2,6.71,6.86,6.7,6.75,6.63,5.86,5.43,4.58,3.99,5.79
21.250000,-113.750000,ALLSKY_SFC_SW_DWN,4.46,5.29,6.18,6.83,6.89,6.8,6.84,6.72,5.89,5.47,4.61,3.97,5.83
21.750000,-113.750000,ALLSKY_SFC_SW_DWN,4.46,5.29,6.18,6.83,6.89,6.8,6.84,6.72,5.89,5.47,4.61,3.97,5.83
22.250000,-113.750000,ALLSKY_SFC_SW_DWN,4.43,5.23,6.15,6.82,6.93,6.84,6.89,6.69,5.93,5.5,4.6,3.96,5.83
22.750000,-113.750000,ALLSKY_SFC_SW_DWN,4.43,5.23,6.15,6.82,6.93,6.84,6.89,6.69,5.93,5.5,4.6,3.96,5.83
23.250000,-113.750000,ALLSKY_SFC_SW_DWN,4.4,5.18,6.16,6.89,7.02,6.83,7.01,6.74,6.03,5.5,4.58,3.96,5.86
23.750000,-113.750000,ALLSKY_SFC_SW_DWN,4.4,5.18,6.16,6.89,7.02,6.83,7.01,6.74,6.03,5.5,4.58,3.96,5.86
24.250000,-113.750000,ALLSKY_SFC_SW_DWN,4.35,5.13,6.18,6.95,7.08,6.86,7.07,6.89,6.11,5.47,4.57,3.93,5.88
24.750000,-113.750000,ALLSKY_SFC_SW_DWN,4.35,5.13,6.18,6.95,7.08,6.86,7.07,6.89,6.11,5.47,4.57,3.93,5.88
